text	category
lalettaan fans adichu potikda like button	unknown_state
mass mass pakka mass	Positive
njaan aadym vichaariche punyalan 3 aanenaa	unknown_state
mamangam nte ammoo marana mass trailer verum item allaa ith oru onnonnara item anuu ikkaa	Positive
16k views but 56k like	unknown_state
ikka bakthanmaar like adi ikka istham	unknown_state
teaser ille kittiya mass triller ille kittilla	Mixed_feelings
madhurarajaykku lucifer inte half like polum kittillannu urappullavarkku like adikkan after madhuraraja trailer	unknown_state
happy birthday mammookkaa ilove you ganagandharvan waiting	not-malayalam
dislike adikan mtram kure per nokiyiriunna polund	Negative
1 1 2kaalan police randu kaalukalumayyi veedum	unknown_state
oru pandi padathinte trailer innu irangiyitundu kandavar onnu parayane avide ellaam thribilaa	Negative
njan oru ikka fan alla paksha as a malayali i am katta weiting for raja 2	Positive
dislike adichavar ettavum valiya oolakal bldy idiots	Negative
karayippikuvo muthe happy bday ikka waitg	Positive
eth vetavalliyanmara dislike adiche	Negative
evan evan lam maduraya sontham kondaduvathunu vevastha ilama pochuda	not-malayalam
superb trailer dileepettan sidhique ikka best of luck	not-malayalam
kanunnathinu munpe dislukke like adichaa ellaa malavangalkkum ente naduviral namaskaram	Negative
ithu enthanu kilichundan mambazhamb 2 parto hihi comedy padamanennu thonunnu	Negative
ravile eneet trailer kanan vannavar ndo	unknown_state
lalletan fansinte ella supportum und ikka ethu porikum oru samsayavum venda	Positive
ith oru oola padam aayirikum enn manass parayunu	Negative
kalkikku malayalathinte dhathuputhran alluarjun fansite vijayaashamsakal	unknown_state
ravanan aya avane nerkuner illaathakkan oru maha avatharam thanne vendi varum poli	Positive
fans kaar pls padathinu hype koottaruthu ithu oru sadharana cinema yanu dayavu cheythu nashippikkaruthu	unknown_state
trailer kidu aie annulavarkke likam onnu likada	unknown_state
if you are bad im your dad	not-malayalam
happy birthday ikka love u pratheeshkal athiru kadanu ganagandarvan keralakara keezhadakum	Positive
oru pooram trilar vijariichu vannappoo oru mass trilar aayii thoonniyavarr like aahdii	Positive
maarana mass raja is back	not-malayalam
big waiting for mamangam	not-malayalam
trailer kollarkium nu oru pratheeksha ondarinnu pakshe ithu athukkum mele	Positive
prithviraj undennu arinju trailer kandavar like adiku 1 01 zayed masood	unknown_state
eathu nayinte makkal avao dislike adiche	Negative
polichu ikka suppar u r great	Positive
ith ini indian cinema yude mamangam	Positive
madhura raajaye pottikkum ennavar like adi	unknown_state
dislike um kurayunnu 23k ninnu 13k aayi appo ee chettatharam kanichathu aaru ennu parayendelloo	Negative
mammookka unni mukundan achuthan	unknown_state
ipo tanne 5 vattam kandu vallatoru trailer	Positive
super bb lalettaa	Positive
lucifer lucifer lucifer a10 a10 a10	unknown_state
first l00crore malayalam film pulimurrukan first 200crore odiyan is loading	not-malayalam
padam kandu ennittum veendum tralier kaanan thonunnu	unknown_state
1 03	not-malayalam
njanetha parayendath onnum parayaanilaa laalettaa umm aa	Positive
pworich kurach kalangalaayi ijjathi padem tamil mathram aannu kandirunnath eni malayalathilum kannaan ulla bhagyem ind poli poli poli	Positive
next pullikaran stara or uncle loading	Mixed_feelings
trailer kalaki pwolichu madhura raja cenimakku vendi katta waiting	Positive
super trailer cinema kandale bakkie parayan kaziykka llu	Positive
100 k avunnath mumbe kandavar like	unknown_state
ithu pole bgm ulla mass trailer ithu vare iragiyittila	Positive
music chila sthalangalil alambayi dialogue perfection kittunnilla	Negative
ekka madhura raja	unknown_state
dislike full odiyan kanji fans	Negative
odiyante sheenam njnga lalettante piller ee luciferil ang theerkum	Positive
class trailer	Negative
lalettan illatha eanth sinima le makkale kodk like	Positive
rajuvetta ningal maranmass love you oru great success avate	Positive
lucifer movie kanditt ethil comment edaan vannavar like adi mass lucifer lalettan mass	Positive
kidukkachi laletta ningal mass alla kolamassanu	Positive
age 68 mammukka da	unknown_state
kaaneda 100k views 34k likes in 5 minutes 60k likes in 15 minutes	unknown_state
soubin achanod vazhakakakunu achanu sahayathinu robotine soubin set akunu robotinte koode jeevikuna achan parishkari akunu achanum makanum onnikunu subham	unknown_state
ethu puthu charitharam	Positive
onnu vegam dec 14 ayya mathiyayirinnu	Positive
kidukachi trailer bgm oru rekshayum ella	Positive
sathyam paranjaal trailer kandit vella majjeyonnullalla	Positive
nee okke ara trousar itt ajandhayil aadhipapam kanumbo njn vitta scean aa idh yeah mammukaah	unknown_state
hacking likes um views um koottan nokiyitt moonjipoya mammootti fans evdede oru maryadhayoke vendedey	Negative
ithu kolakolli item lalettan fans kathirunna padam ith thakarkkum lalettan fansnu aakosham mmakk pwopichadkkam	Positive
ithu vera levelakum urappa ela ikka fansinum all best	Positive
uff ichayaa pwolich ur die hard fan 4 ever	Positive
adipoly lalettan fan thanne aaganamennilla sharaashari oru cinema premi aayaal mathi ith kandit romaanjification undaagan kidue	Positive
nalla padam ayirikatte odian pole akathirunnaal madi all the best	Positive
kalam ethra poyallum charithra purushanmare prathinithikarikkan angh kazhiyunnundallo mammooka	Positive
fans show unndavummo	unknown_state
laalinu pakaram vere oru nadan akamayirunnu lal ithepole orupadu cheyithittundu	Negative
ooohh oru rakshayum illaa pwolii poppwolii ingalaan thaaram	Positive
kilichundan maambazhathile slang oru matullalaa	Mixed_feelings
ende ponno 68 vayasaya oraluda body thanneyano ith namichu ponnikkaa	Positive
immanuvel pokan pokunna item kikidu hbd mammokka	Positive
katta dileep ettan fans um ee movie vijayikyum ennu ullavar adi like	unknown_state
nanayitunduu trailer kurachu koodi nanakam ayirunu	Positive
padam 2 thavana already kandavar aarelum undoo	unknown_state
helen enna perinte vethyastatha kond vannavarundo	unknown_state
surajettante voice oru podik koodi aged avannu	Negative
rashtriyam	Negative
ividippo malayalikal kuravanallo lalettan prithviraj lucifer	unknown_state
120k lyk pakshe 22k views ullu ntho saangethika thakarar und	unknown_state
3 15 am ksa time nu kanunnund bro	unknown_state
minimum 3 thavana kanathathayi arum kanilla	Positive
come on india lets make it 8 million	not-malayalam
idh 2 million cross aghanam enn agrahikunnavar adi like	unknown_state
mass nnu paranjaa ikkayaanu master of masses adaar trailer mammookkaa	Positive
chankurappulla ikka fans vaa 21 nu charithram kurikkum	unknown_state
njn kandathl etavum mikacha trailer yennu thanne prym ikka 3 ennum ikka	Positive
kanji fans dis like adichu thakarkkunnudu	Negative
ethile fight scene kaanaan akrahikkunnavar like	unknown_state
hpy bdya ma lovely ikka	Positive
ikka fans kuthhy marinjalum luciferinete oru recordum thakarkilla	Mixed_feelings
nte ponnikkaa inghal enthinilla porappadilaa nte ammoo poli	Positive
all the best ikka by a die hard ettan fan	not-malayalam
padam kanditt ivida vannavar aarokke	unknown_state
ente ammo kidilam trailer l__ mr	Positive
katta waiting maranamass trailer	Positive
voice modulation the best in the world	not-malayalam
all the best for movie mamankam katta lalettan fan	Positive
1 45 enta ponoo ota peru mammootty	Positive
ejjath oru rakshayum llaa katta waiting	Positive
ennik mathram aano 200 cr clubil ee movie keerum enn thoniyath	unknown_state
kanjikoduthu avasanam kill that bastard our lady superstar	unknown_state
vyshak sir trailer search cheythitt kittunilla innala kittiyirinu	unknown_state
ith verum mass alla marana mass	Positive
lucciferine pizhutheriyan ravananaaya aa avatharam varunnu	unknown_state
ente mone al powli ikka ishtam	Positive
appol lalettante padathinte record ellam thakarthu eriyan pokunnu alle ayikotte malayala cinema uratte	Positive
rajuettan and ikka fans like adi	unknown_state
watch all mohanlal mammooka fans	not-malayalam
trailer kandathode padathinu oru theerumaanayi chali padam	Negative
tamil telungu malayalam orrumichu release cheydhal valiya orru sambvam aggum	Positive
ente ponnoo vere level	Positive
njan laalettan fana pakshe i love this movie	Positive
pls support me pls my channel subscribe pls pls	not-malayalam
tovino machane fight scene poratto eniyum valaraan undu	Negative
oru prethikshayillarnu madhuraja but parayathirikan vayya visuals vere lvl	Positive
trailerin otta kurappama ullu njankluda ikkayuda face kandela	Mixed_feelings
varunnathu manthriyo bhadano alla rajavanu rajavu	unknown_state
chechiuede mukham kandu like cheythavar aroke ikka	Positive
powli trailer ikka oru rakshayum illa kidu	Positive
i m didn t blink even for 1sec	not-malayalam
jo jeetha wohi sikhandar oke pole undu	Mixed_feelings
kidilan trailer ikka ushaarr ithu super hit aakumennu urappichavar ivide chumma likeetu pokko	Positive
katta waiting for mahuraja entry like adikku makkalaee	unknown_state
lalettan mass lalettan ki jaii	Positive
youtube nde kaat poyirikkugayaan 1 manikkoor aayi ithuvare youtube nde hang maariyittilla	unknown_state
lucifer ini kandam vayi odedi varum	Negative
laletta polliku full support annu	Positive
mohanlal stunning look with kgf bgm	not-malayalam
ella lalettan chunkum oru like adikoo ivide pinne ee chanelum onnu subscribe cheyoo	unknown_state
35 oru pulimurukan touch vannu enthayaalum sambavam kidkeetund	Positive
mamooka we love u so much	Positive
e jathi trailer pahaya nee sulaimanalla hanumana hanuman	unknown_state
1 30 manoj k jayan mammookka walk	not-malayalam
karalil thakil adichu	unknown_state
neega vaa thalaivare megastar	not-malayalam
kalki super hit akum enn bonny parayan paranju	Positive
she look like my angel	unknown_state
happy birthday to you mammookka	not-malayalam
4m views 300k likes 1 trending lallettan	not-malayalam
last sukumaran chettante photo kandavarkk like adikkanulla sthalam	unknown_state
oru kgf trailer polee lalettan pakkaa mass	Positive
romanjification lalettan mass manju chechi vere level	Positive
4 6 m views on 23 03 2019 2 07am	not-malayalam
0 27 trailer mass dialog	Positive
ithoru malayala cinema k oru vazhithirivu aakatte fanisam marannu support cheyyu	Positive
uff pwoli lalattaa katta waiting	Positive
enne pole 50praavisham kandavurundagill adi like	unknown_state
tripple strong nn paranjapam daridryam akumn vjarich idh takarthuto waiting ee prayatilum thalarata aavesham ingal vallatoru manusyan thanne	Positive
prithviraj undennu aringuu trailer kanan vannavar atraper	unknown_state
mohan laal ke saamne to to dusre sab actors fail ho gaye yaar kyaa acting ki he yaar nice movie	not-malayalam
polimass item heavy mass lalettan	Positive
nte ponno oru rakshayum illatta makingg polichu mammookkaa	Positive
nammude prithvi amgane veruthe onnum direct cheyillalloo lalettante kure nallukalyi irangunnathil aattavum nalla movie	Positive
raju eattanu nthu patti baki ellavrum ndalo ennit egneya rajade story avuva	unknown_state
im from us army i like mammukka action	not-malayalam
prithviraj aanu new character ennu arinjathinu shesham trailer kaanaan vannavar undo enkkil like here	unknown_state
thalli thalli kure ayallo oru padamenkilum vijayippichu kanikku kidannu thalli marikkathe	Negative
ethra thavana kandaalum veeryam koodunna kolakolli item	Positive
any way kidu sanam waiting randamuzham	Positive
lal atten fans from tamil nadu	not-malayalam
face of indian cinima kolamass kolakolli waiting november 21 mamangam day	Positive
dileepettan muthanu ningal lalettan fansanenkil nallathu paranjo kazhapamilla athinu dileepettan undakandataa	Negative
pwolichu lalettaa	Positive
teaser kand thalliparanjavarkku trailer oru marupadiyanu including me	Positive
varan irikkunnath mass padam matram alla comedy entertainer kudiya	Positive
e sooraj comedy anel padam odum serious carecter anel padam poliyum	Mixed_feelings
endh kashtaman idh trailer alla teaser ann	unknown_state
kidilam padam direction ennoke paranja ithaanu mone	Positive
sunny akante song ennu youtubeil varunno annu rajaku alukerunathu nikum	unknown_state
raja annum ennum raja thanne	Positive
vere level ikka uff	Positive
verey level maranamaass neeralikk polumilla 1 m views	Positive
enta jayetta ithu minnichekkane kazhinjya varshathe nammada pala planum polinjyu ithu athupole avaruthu avulla	Positive
trailer idunnathin munb thanne dislike adicha mahaan maark ente oru naduviral namaskaaram	Negative
super acter nammude lalettan super hero nammude lalettan	Positive
eattante pscho fan loov u soo much lalettaa	Positive
paranjere malayalathil oru stunt master vannitundenn	unknown_state
30 pravashyathin melil kanda alkar ivide like	unknown_state
kochin haneefka valsalyam cinema eduthad pole onnil odukkanan prithvirajinte erpadengil aradagar panhikkidum	unknown_state
ee role mammookkak aahnnu cherunathu anu arinja lalettan fans right now kurupottikal	Negative
hmm trailer kandappo oru kaaryam theerumaanamaayi	unknown_state
dis like adichavar aaro avar onnum parayunnilla	Mixed_feelings
king is always king mamooka legend	not-malayalam
ente ponne oru rekshem illa kidukkachii lalettan hvy	Positive
sidhik sir great performance kalakki	Mixed_feelings
mammookka oru rakshayum illa kiddu	Positive
waste trailer	Negative
lucifer fdfs pokunnu lalettante white n white lookil	Positive
3hours 27minutes 11k view lucifer 28minutes 152k view	unknown_state
singam model oru kidilan action movie aakatte	Positive
in english we call sugar daddy	not-malayalam
chila bhagagal pulimurugan le pole thonnii ikkayude ee movie yum successful aakatte ennu aashamsikkunnuu	Mixed_feelings
ithrayum nal nammal avarude padam kandu inni avar nammu padam kanatte mammucka lovers	unknown_state
pazzhassirajaye kadathi vettum e maamangam	Mixed_feelings
flop kaluda rajakumaran ee padam hit agum pisharadikku	Mixed_feelings
tamil film pizza de oru style	Positive
cheriya pulli alla avan padicha kallan aa uff a10	unknown_state
trailer atra pora movie nannayirikumenu pratheekshikunu	Mixed_feelings
fairman oorma vannath enikk matramano	unknown_state
pinnem pinnem kanuvaa thalaivaa	Positive
kandittum kandittum mathi aakunnilla	Positive
dislike adikkunna ella myrenmaarrum poyi oomb	Negative
172 k views youtube adichu poyo	unknown_state
also hats off depak dev bgm	not-malayalam
today is my birthday enik oru 10 like tharavo	unknown_state
pwoli pwoli ee prayathilum enta amooikkaa	Positive
ennalum ente mammookkaa ningayokke enna poliyaan ningaleyallathe mattareyum ividonnum sangalppikkan polum pattilla	Positive
malayala cinemayude khathi kadalinumappuram ethicha punyam megastar mammookka	Positive
trailer kanan thudangumbol 25k like	Positive
prithviraj as zayeed masood ith pwolikkum	Positive
tovino yude vaayil entha puka aduppano	unknown_state
