text	category
nammade lalettante lucifer anu athukum mele lalettan fans like here	Positive
30 min 400k view adichu makkale	Positive
all the best ikkaa nalloru padam avatte madura raja	Positive
ikka unni ettan ellarum polichutta	Positive
ikka ningaloru sambhavamaa trailor thanne ethra thavana kandittum mathiyavunnilla appol movie kola maranamass	Positive
pani ariyavunna oruthante kaiyil lalettane kittiyal theeravunna preshname undayirunnullu athethayalum ok ayi lalettanrajuvettan	Positive
0 30 theatre ilaki mariyan povunna scene	Positive
padam vere level aanu big b ye kaalum mass aanu	Positive
trailer kanditu mammooka veendum karayipikum ennu thonunu	Positive
ente mamookkaa ijjathi romaja kanjukam mammootti istham ithu kalakkum polikkum thimirkkum	Positive
wawu variety ayitt ind oru korean movie level	Positive
lalettan massda vyara lavala athukum myaley i love you laletta	Positive
vannu mona real raja ethu polikkum eni anu record maranpogunnathu madhuraraja mammokka king	Positive
kidilam theme padam theatril kandrikum lalettan fan	Positive
mollywoodin thala uyarthan mammookkayude vaka puthiya oruitem koodi mammookka fan like adi	Positive
vere level anne ikka hatrick adikkumm ee movie katta waiting vaishak sir	Positive
polichu katta wait mamooka fans adi like	Positive
ente ponnoo ijjathii marana mass	Positive
ore daivam pakshe marannamila lalettan eshtam stephen	Positive
polichu machane lucifer ellarum kananam	Positive
i lik both lalettan and ikka madhuraja kollam gud ishtyi trailer but lucifer vere level tanne anu	Positive
nyan lalettan faanannu pakshe stylishaayittu ijjathi padangal chyyan ikkakku kazhiyullu	Positive
background music kittan valla vazhiyum undo kidilan	Positive
visual treat enu parnja dhe idhan mammooka	Positive
njan mathramano e trailer onnil adhikam thavana kandath	Positive
ikka varunnu iniyum maasukal srshtikaan in the age of 68 ikkaye ishtamullavar like kodukk	Positive
ntammoo enna lookka nte etta immathiri oru trailer pretheekshichilla kikkiduu	Positive
ithu vere level padam aayirikkum enthaayalum madhura raja pole valiya oru vijayam aakatte	Positive
nyz padam polikkumhikka with akka ishtamh	Positive
fan fight alla malayaligalkulla abhimanam avattee	Positive
alelum immade jayettane pettu thrissur slang pedakan aledaa gedyoollee	Positive
hype kurakan samthikoolla alle ijjathi ittems oke irakiyal engane hype illathirikum	Positive
direction is really heavy seems like more interesting scenes and much eagerness waiting about all in all kidu romanjam	Positive
padam kandittu vannavaradi oru kidukaachi box office karakkiyadi like	Positive
enna mass bgm gopi sunder bmg s vere level	Positive
angane july month ile ende aadyathe leave njan angu edukuva july 5 nu	Positive
fdfs for sure samshayam venda	Positive
trailer adipoli anne paranjal pora vere levala	Positive
sambavam kidu ayandu but pratheekshikkan pediya sherikkum pedichitta	Positive
uff oru rakshayumilla 6 thavana kandu pwoli ikka mass	Positive
venda kutaa urutaam tovino ishtam katta waiting	Positive
katt waiting far lalattan far lusifer	Positive
become an arjun asokan fan padam kalakki	Positive
ettante look oru rakshayilla chumma kasarii	Positive
keep going mammukka katta waiting	Positive
love from mamookka fan ee padam pwolikkum katta_waiting rajuvetta enta romam okke enittu ninnu breakdance kalikunnu	Positive
pakka mass ikka heavy bgm pwolich	Positive
peranbinu shesham raja 2 diffrence character mamookaada mamooka	Positive
jayettan porikkum urappa jayettan super aa tcr slangil	Positive
onnum parayaanilla kanda eee hangover aadhyam onn maaratte	Positive
adipoli trailer lalettan faninte ella supportum undakum ikka kiduki	Positive
1 47 vfx aavashyamillayirunnu mammukka mammukkayayi irikunnathane nallathe	Positive
da ikka da mass da ikka ummaa	Positive
ellarm polikkattee ikka unnimukundan prachi tehlan achuthan fanism marann ellarm e padam kanumenn pratheekshikkunnu	Positive
ee vishu lucifer angu eduthu enn paranjekkan paranju	Positive
makkalee boxoffice pottitherikkan pokunnu katta waiting	Positive
raja murugan maduraraja sambhavam kidukki waiting for re entry of mammookka	Positive
haters noke kurachu kanjii edukatte pakkaa mass	Positive
ithanu njngak ishtamm olla mammooka padam hit avatte from an ettan fan	Positive
0 46 vere level scene	Positive
kidu item ikka ith trendigil vannirikum	Positive
laletan ennum anganeya pwolichadakkum athan laletan	Positive
raja 100cr adikkumenn urappullavar like adikk	Positive
eee onam lalettanum pillerum agu eduthu	Positive
ettanu njngal vijay fansinde vaka vijayashamsakal	Positive
oru rakshayillaa mass nte extreme	Positive
heavy waiting	Positive
ee role cheyan lalettan mathrame pattu	Positive
goosebumps kidilan trailer fdfs gamechangerofmollywood	Positive
alla ee ikka ithu enthu bhavichaa 2019 full aghu edukkuvano	Positive
lalettaa oru rakshayumilla superb ettaa love you lot	Positive
enth parayana pwolich adukki bgm vera level	Positive
ikkaye big screenil kaanaan katta waiting ikka anbe	Positive
indian cinimayil mamankathe vellan anoruttan vere janikanam	Positive
oru janathayude nayakan megastar ammukka in as hollywood level movie	Positive
veree leval mommukkaa marana maas	Positive
ithentha big b remakeoo ennayaalum maass item ann mammuka vere level	Positive
malayala cinemayude range maatti rachikkuvaan pokunna mamanga maholsavathinu thiri koluthi waiting for nov 21 mammookka mamangam fdfs	Positive
lalettan kiduki ithu verum mass alla marana mass fdfs ne pwolikane appo engane ettan fans	Positive
trailer igane aanekil	Positive
ithine okke anu trailer ennu parayunnathu	Positive
kidu lucifer a10	Positive
kola mass item lalettan polichu	Positive
mass uff no reksha ingale powliyaane lalettaa lb u	Positive
1st show njaan ang edukkuvaa	Positive
ente laletta powli romanjam umma love you laletta raju etta ningalu powliyanu	Positive
ikka ella malayalikaludeyum ahangaramaya vigaramanu love uu ikkakkaa	Positive
suraaj ettan last dialogue very funny	Positive
padam ennum kandu eppazum kannan thonunna padam	Positive
once a king	Positive
trailer ishtapettu like ittitundu june 14 kanam	Positive
njan lalettan fan aanu enthayalum mammukkaa polikkatte	Positive
ikaa velya promotiononum nilkathey abhinayikunna padankal hitakunna maanthrikan	Positive
gangster vannu thakarthu ini monsterinte oozham l	Positive
trailer kandu lalettaa cinema super hit avum all the best to you lalettaa	Positive
ittymaani trailer kalakki polichu thimirthu ee onam nammal ingedukkuvaa	Positive
uff kidukkachi nalla rich feel	Positive
mammookka uff ijjathy trailer romanjam mathram	Positive
oru rakshayum illa trailer pwolichi padam maximum theatril thanne poi kanaan nokkum mohanlal fan	Positive
villain polichu malayalam movieyil njan ivane polore villane kandittilla	Positive
muriv etta simhathinde shwasam garjanethakal bhayangaram ayirunu ijjathi comeback kanji chodichavark biriyani koduthu prithvi and ettan \	Positive
malayalam film industry ile etavum stylishaayitulla trailer lusifer	Positive
mammookka swantham cinimakalkk pratheeksha nalkarilla but abrahamin nalki	Positive
madhuraraja and lucifer randum 100cr club urrapayi	Positive
malyala cinemaye verey level aakum mamankam	Positive
ikkayude sound mathram mathy fdfs urappikan	Positive
powlichu laletta	Positive
it s a blockbuster prithvi kee jai	Positive
adipoli bgm and fight scenes super	Positive
padam kandu mammokka guest aanenkilum puthya piller pwolich pina action fighting stunts okke vera level eenu	Positive
ikka fan aaya enik polum romanjam	Positive
naale release aakane patto veyya wait cheyyan	Positive
lalettan fan anu but enk idh fans show kananam but nadakulla uff mammooka nth looka ah	Positive
dileep first day kaanan pokum family aayitt dileepinte cinema aanenn paranjalle ammayum wifeum cinema kanan varukayullu ingane aan pandu muthale	Positive
trailer kanditt ith oru puthiya anubavam aayirikkum a new kazhcha in malayalam movie	Positive
pakshe padam villain movie pole aanuna kelkune emotional thrilling movie aano	Positive
idhu kandondu irkumbo romanjam koodi koodi verunnu	Positive
entee moone goosebumbs overload raju ettan direction polikum	Positive
heavy trailer rajuettaa pwlichu by a ikka fan	Positive
njan satyathil lalettan fana but e trailer oru rekshayilla vera level pwoli	Positive
uff ingnethe oru trailer malayalam industryil thanne vannukanilla oru rakshayum illa adaar item thanne aann	Positive
pwli trailer	Positive
ilka polichuu pishu padam polikuma	Positive
kollakolli item enne paraju kettate ullu eppol kando first day locked	Positive
orupadu ishtayi nalla oru cinema pratheekshikunnu ellrm kidu ane	Positive
daily vann oru pathu thavana engilum repeat adich kaanunnath njn maathramaanoo	Positive
polichu thakarthu more 20 time watch kattaa waiting	Positive
entta ponno vara level katta waiting	Positive
katta waitingg laletta n raju	Positive
malayala cinema odiyanu munnil adiyaravu cheyyunna divasathin vendiyulla kaathiripp	Positive
rajayum pillerum stronga fourble strong waiting madhuraraja	Positive
ettaa u r the real ahangaram 4 our mollywood	Positive
simham thane romanjm nte ambho ndh manushyana ith	Positive
i love you etta etta fans like addi umma umma	Positive
ethra kandalum oru madukunilla ee trailer	Positive
anna pwoli uff maranom mass maranom	Positive
ellarum orugi irunno raja returns teaser vannappol youtube cheria parukkukalode rekshapettu ennal innu chavum waitingg	Positive
lucifer num katta support eni madura raja kkum katta support thalapathy lovers kerala	Positive
malayalam cinemmyude talavara mattan povunnaa item	Positive
kandappol aa kalagattathil ethiya pole oru feel	Positive
etta padam kandu oru rakshayillatta another 100cr loading	Positive
oru rkshem illa makkale manikyam aayitulla angathin orungikko	Positive
ejjati item derick ikka katta waitingz bgm 100	Positive
aah last superman punch undallo gives a goosebumpz ith powlikku	Positive
mammookka enna oru etha	Positive
njan lalettanu katta fan aan pakshe idhile mamukkane kanan vendi ee trailer etre pravisyam kandunu enik ariyila kidu	Positive
maranamass trailer ettan powlichu supper kidukki love you laletta	Positive
enna parayan eneet ninnu thoyth povum	Positive
mamooka mas alla marana mas aan	Positive
8 mani onnu vagam ayal matiyarunnu megastar	Positive
laletten fan anu pakshae trailer oru rakshayilla ikka look poli	Positive
direction kidu aanennu thonnanu mammootyude prithvidem star value kaaranam sradhikkappedukayum cheyyum	Positive
happy b day ikkaaurangathe ethinayi waiting arnu	Positive
promising trailer chumma aangu powlich adukki kaiyil koduthu ikkaa ente ponno ejjathi romanjam	Positive
ikka ethu lookil vannalum polichadukkum	Positive
njn oru katta lalettan fan anu pakshe ithoru oru onanora item thaneyaa katta waiting	Positive
8 mani aavaan vendii katta waiting	Positive
trailer kanunnathinumunpe aadyam dislike adichu trailer kand kazhinj like adichu kidu fdfs	Positive
cheguthan vannu ini rajayude oozham lalettan mammooka b i g m s	Positive
uyir aanu ikka lokathile yettavum sundharanaaya muthachan	Positive
ithu polikkum rajuvetta tnx alot	Positive
padam vere level akum enn urappullavar ivde common	Positive
ikka vera level ithu 500 cr kerum100 sure	Positive
nte ponnoo 3 oru rakshayum illaa 3	Positive
aa sound keetitt romancham vannavar ethra perundd ivide	Positive
14 minute 65 k like ith polikkum	Positive
uff vere level mass trailer otta peru mammookka mamangam	Positive
mammukka fanzz ividea vannu like adikkdaa	Positive
l nu shesham pradhiksha koodathe erikkumo l alettaa	Positive
film kandathin sheshavum trailer veendum veendum kanunnu hangover	Positive
ikka romajam ikka uyir poli enni 21 kannam	Positive
ella recordum theerkaan kazhiyatte ennaasamsikunnu enkil maathre e record marakaar release aavumbo thiruthaan saadhikku	Positive
glass kondum mass kanichilea pwoli odiyan	Positive
feel good kand maduthavarkkaayitha ichayante mass masala padam	Positive
i am a mammootty fan but ithu kand ende romam eznettu ninnu superr lalatta and rajuettan	Positive
sunny chechi poli vaakki onnum enikk parayan illa teaseril kaanichilla traileril kaanichond sandoshaayi sunnyleone	Positive
best actor pole mattoru kidu movie akate ee best singer	Positive
fdfs locked ikka uyir	Positive
vishayam trailer onnum parayaan illa lub u ettaa	Positive
lucifer vere level anu makkale vegam poi kanubroos	Positive
kiduvee kidilosky onnum parayanilla adipwoli hollywood touch bgm ente ponnoo ikka fans vann pwolikkada	Positive
adipoli mass padam aarikkum ikkede alle padam	Positive
oru ikka fan aaya enne vare eattan fan aakkiya movie	Positive
super filim thanks rajuvetta lalettan thakarthu	Positive
teaser double strong ayappo trailer sarikkum triblestring ayi	Positive
ee nadante aaradhagan aan enn thala uyrthi thnne prym ella kalathum proud to be a mammukaa fan	Positive
ithupole ishtappettittilla mattorale en happy birthday pinnokka	Positive
192k views and 196k likes masmarikam	Positive
super film adipoli njhan theatre povaan vaashi pidicha supermfilm ishtappettavarkk like	Positive
that dialogue at 1 03 goosebumbss laleettaa	Positive
uff ussar look mammookka	Positive
singa thalaivaa recordukal ini rajaku swontham	Positive
enne polle 12 vattathille kuduthalle kandavarre arune	Positive
adipoli istam	Positive
avasanathe aa idi yente ikka polichu love you ikka	Positive
madura raja vere level padam annu	Positive
ekka polichu monaa megastar kii jaii	Positive
ethu pollickum 2 days kondu 1 millon pulimuragan 3 days edathu 1 million adikkan ekka da	Positive
l a l e t t a n rajuvetta making oru raksha illya can t wait	Positive
ekkaa kaathirunath veruthe aayillaa heavy item ekka fans hit the button	Positive
mammokka kidukkum katta waiting	Positive
new 100cr malayalam move ikka mass	Positive
ikka vere level mass bgm pwli ikka mwth	Positive
nte ikkaa ethu kandittum kandittum mathiyavunnillaa polichu ikkaa	Positive
ikka ingale nammude chunkane love you ikkaa	Positive
avasanam romante oru superman punch	Positive
lalettan polichu kidilam i am waiting all lalettan fans	Positive
rajuvettan mass lalettan kola mass ndhaa parayaa lleaa njan onnoode kandechum varaam	Positive
ver level	Positive
ettan fan aanu but nallathu kandal nallathanu ennu thanne parayum ikka mass aayittund ithu pwolikkum	Positive
njan oru ikka fanannengilum lalettan onnam polikatte	Positive
madhuraraj teaser kidu lucifer kandittu venam feedback tharann vegam kothupikkathe iduvvo	Positive
lalettan faana big fan ennalum ikkanem ishtaa we r waitting	Positive
eth nammuk ikka fansinu oru pwoli pwolikkanam	Positive
guest role anenkillum mammooka poliyannu	Positive
happy birthday mammokka trailer kidu padam thakarkkum	Positive
lalettan itra look il ee aduthengum kanditilla	Positive
mammukkaa pwoly bike stunt isto undegil vaa makkle nammle chanlot	Positive
ettan mass annee nala orginal paka mass	Positive
vineeth ettan produce cheyyunna film vere enth nokana	Positive
marana maas i am waiting for odiyan	Positive
maranamass lalettan kasari ini march 28 vare waitchayyanamallo	Positive
ejjathi item lalettanum fansum pwolikmm	Positive
