text	category
2 o kuda padma sariya odala but ithu therikum	Positive
true rajini sir fans hit here	Positive
trailer nalaruku padam nalarukm nu oru nampikai iruku vj sethupathi	Positive
rajni name is enough podaa	Positive
idhu chumma trailer thaa ma main pitch ah nee innun paakala paatharaatha pathari poyuruva	Positive
ayyo thalaivaa kethu mass alluthe	Positive
nerkondaparvai thala fans like panna vanam like	Positive
savuratha irundha sanda potu savanum uyiruku bayandhu kaala vilundhu kenji sava kudathu	Positive
hindi rajni fans hit like	Positive
eindha movie story ena nu kuda puriyala	Positive
vera vera vera level thalaiva ani bgm tharikuthu karthic makes magicvjs superr sasikumar	Positive
thala da last dialogue in mass ultimate	Positive
dhanush vishal jayamravi lov from kerala	Positive
thalaivaa no words can describe ur enthusiasm simply vera level	Positive
nkp is going to be ur best after vaali	Positive
august 10 thalaiyoda adavadi performance arambam fans vanthu alaparaiya kootunga pa ok	Positive
anna epome sema dhan love u anna	Positive
tik tik tik trailer idhavade superaa irukku	Positive
sankar sir vera level sir thx sir 0 55	Positive
i am thalapathy fan but i like thala trailer mersal ah iruku best of luck for nerkonda paarvai team	Positive
ayyo nanga ninacha thalaivaraa screen la pakka poraa jan10th superr starr marana mass tnqq karthik subbraj anna	Positive
movie vera level like kgf	Positive
vera madhiri iruku maass hit	Positive
rasithu rusichi sethuki yirukkar karthik suburaj	Positive
ippa enna panna poorom sweet sappida pooram anirudh bgm parakkuthu background la	Positive
kamal time is prefer fat like v2	Positive
morning lindhu trailer pathuttu yavalo comment likes checkpannite erukravange like podunge	Positive
mass thanks for bringing our thalaivar back	Positive
nann thapathy fan but nanum like poten pa	Positive
andha fight scene la yarukkellam pullarichudhu	Positive
vj sethupathi anna mass bgm kola mass	Positive
ayayo ithu nalla illa semmaya iruku thalaiva	Positive
sridevi daughter khushi kapoor met ajith	Positive
pongal ku kandipa 2u vidhamaana sweet saapda porom	Positive
dhanush anna va pidicgavanga like podunga	Positive
bigil trailer pathutu vanthavanga like here	Positive
intha mari nariya nariya nariya awesome trailer i am waiting for u thala	Positive
0 75x patha dhan kekudhu da editor naaye ivalo fasta iruku	Positive
antha fight payangara kola mass ah irukku pls sekkirama movie ah release pannunga	Positive
waiting for kk in chiyan	Positive
na pink pathuten bt edhu pudhusha rku for thalaikaha matum	Positive
malayalam cimima copy master pieace malayalam mamooty	Positive
mass na idhutaa ippo trending la no 2 aairuchu	Positive
dhanush vera level performance in asuran	Positive
2 08 thalapathy swag that kaila thuppakki ya suthura moment	Positive
enna da ithu views stuck agitu nikkuthu	Positive
dislike panna vanthavanga like pannunga	Positive
kannada d boss fans hit like	Positive
semma i love you vikram anna	Positive
edhula krish laye pathachi but sk kaga paakalam	Positive
krish 2 dhoom 2 hero	Positive
vijaysethupathi dialogue pesalanu yaru yaru feel pandringaa	Positive
1 56 superb line thalivar poster kichinge adukaga inda line	Positive
ajith scene nariya katirukanga but moviesla kamiyathan varum	Positive
idhe velaiyaga iruppavargal inge like podunga	Positive
love u anna from telugu fans	Positive
innum neraya neraya neraya pakka poringa thala swag	Positive
king of kollywood thala always mass	Positive
semmaa maass shankar proud of tamil	Positive
ennada sk paithiyakara maari dialogue pesama irukanenu paathan kadaisiya pesitan	Positive
viswasam trend aana udane ithuvum pinnadiye trend aaguthu 2 naal engae irunthicho	Positive
telugu trailer release cheyandi director garu	Positive
thala fans views konjam adigama ethunga social media trending thala fans mattum tha irukkanum views konjam ethunga	Positive
niraya niraya niraya paer wait pannitirukkom thala	Positive
vijay sethupathi than mulu padatha kapatha pororaru	Positive
thalaa wow fight scene iruku namaku treat iruku	Positive
official trailer finally released yayayayayayayyayayayayyayayayayayayayayayayayayayyayayayayayayayayayayy you don t know how much happy i am yayayayayayayyayayayayyayayayayayayayayayayayayayyayayayayayayayayayayy so cool	Positive
last 2second pathaunga mattum like podunga	Positive
thala kola mass vera leval	Positive
anyone here for abirami aftet seeing biggboss 3 tamil	Positive
nijamave trailer super vera level ah irukku waiting	Positive
ennaku enamo vjs intha padathula alaga irrukura maathiri irruku	Positive
youtube problem ma innanu therilaye romba nerama 467 k views la ye iruku	Positive
ippa ena panaporam sweet sapda poram sema	Positive
woo super super 2 0 akki bhai rajni sir super super hit waiting for movie	Positive
pakka thana poreenga yenga super star attathai petta parak parak	Positive
vera level marana waiting movie ku	Positive
yuvan ka maduum padatha kandipa pakanum semma mass yuvan i love you	Positive
jeikromo illaiyo mothala sanda seiyanum vada chennai saavaratha irunthalum sanda pottu saavanum sir kaithi	Positive
movie vatri bara thala racigar zarbaga vazzthugal	Positive
oru pakkam paiyan swag kaatran oru pakkam appan swag kaatran	Positive
innoru national award vangama poga mattanga polaye	Positive
ennada ithu 1 month ku apram trending aavuthu	Positive
idha ya rajni padam marana mass	Positive
ennangadaa 2 days ku munna trending la vandhirundhaa inneram 20 m cross aagirukkum evan paatha vela daa idhu	Positive
story looks weak in it hoping movie would be good	Positive
thala fans la oru like podu	Positive
thalpathi 63 waiting da	Positive
always mass paka mass ajith sir	Positive
ethu rajini padam illa karthik padam	Positive
indha movie ya kuda dislike poda yapdi manasu varutha	Positive
surya anna fans hit like	Positive
plz release telugu trailer sun pictures	Positive
vijaysethupathi rajnikanth nawazuddin siddiqui pongalukku aattam iruku	Positive
thala 60 next deepawali saravedi daa	Positive
trailer laye sk ku dialogue kammi ah than iruku so intha padam kandipa odidum da	Positive
last dialogue a romba pudikum nu solravavanga mattum like pannunga	Positive
mee stail avariki radu sir meeru supar star no1 hero	Positive
bgm vere levelnu solravanga lika podungaya	Positive
thala mass katitinga thala rangaraj pandey vera level	Positive
iru mugan fans hit lyk	Positive
1 37 ommala that bgm yuvan thala ku nu vantha matum epudiyo verithanama bgm poturaru	Positive
sir pls postpone robo 2 0 movie	Positive
inemel thala society kaga padam nadika matingurarunu yaravathu katharunanugana avlo tha love uu my dear mr ajithkumar	Positive
apdilam nadakadhu nadakavm kudadhu mass pa	Positive
indha trailer um dislike podrana avan sathyama avan fans ah dha irupan guess who konja nerathula kovama avane rply panuvan	Positive
apa idhulla sk van yarum illayada	Positive
wow pakka mass thala pola varuma	Positive
thala mass mass mass mass mass mass mass	Positive
sundar ramasamy fans lam thalli poi veladunga thevayillama katharama unga actorku support panni jeika vainga	Positive
mokkaya erukku padam flop tha	Positive
1m likes thalaivar ku reach agumaa	Positive
vera level thalaivar petta trailerhe marana kaattu kaattuthu	Positive
correct aana time la correct aana movie thala you are great	Positive
bigil traileruku views set pammi vachirukanka fake views fake likes	Positive
bro pongalukunu solitu 10th relese pannuranga but pongal vanthu15th	Positive
thalaivaa super style love you i am rajinified	Positive
thalaa ur legion of fans prayer n viswasam eppavume ungalukku mattum dhaan luv ya ajith sirr	Positive
marana mass thala	Positive
kollywood we don t copy bollywood amitabh bachhan	Positive
kabali record break pani romba naal achu	Positive
akshaykumar supper star bollywood king daa	Positive
dhanush anna kazhuthula ruthrasha kotta illa karuppu kairu mattum irukku avuroda pasangalukum athey maari kairu kazhuthula iruku	Positive
ena 10 la irunthu nagarave ila	Positive
innum 150k dha like podunga	Positive
8m views 719k likes	Positive
sk da balamey awarda haters than	Positive
chiyaan vikram die hard fans like here	Positive
thalapathy vijay anna fans inga vanthathu lokesh annavukaga matum than vera evanukagavum illa	Positive
thaliva semma parak mass thaliva	Positive
style a irukena naturally pongaluku sweat sapda porom	Positive
padam hit adicha ok by i miss you nadipin nayagan annan surya fan	Positive
style ki hero super star rajini	Positive
chiyan pwoli lookcvf kerala boys like adikk	Positive
iam thala fan asuran trailer super	Positive
vayasanalum unn azhakum styleum appidiya irikke	Positive
makkal selvan super star trisha rock star aniruth ithukku mela enna venum	Positive
no one in indian cinema can create a cinematic universe	Positive
u1 tala combo mass to class	Positive
provide in hindi language plz boss	Positive
vara level mass class most super star rajini anna super anna	Positive
2 05 akshay kumar is a shape shifter	Positive
yaahoo 5 million views luv u thala fanz	Positive
yaru la rajini sir fans enaku likee podughaa	Positive
after seeing movie and see trailer and hit like	Positive
oruthar mela irukura visvasathukaga inoruthara en asinga pduthurenga thala thalapathi fans gavanathirku	Positive
marana mass ah iruku thalaiver vera level	Positive
ippo intha trailer ah parkura thala fans oru like podunga	Positive
happa bgm from 00 48 sec yuvan thaaru maaru	Positive
rasikaney rasigumm thalaivar super star makal selvan	Positive
thala vera level love you thala	Positive
maranam maasu maranam athukkula namma thala tahn screen la varanum	Positive
oruthavanga mela visvasam katrathukaga inoruthavanga yen asinga paduthuringa	Positive
vikram sir efforts are best but stunts scenes nenacha dhan bayama iruku	Positive
00 he look like zero not a hero	Positive
vaa thalaivaa evan vandaalum namma daan gethu	Positive
2 o lot looks likes ready player one	Positive
mass maranam adichi uderware oda odaa vittruva	Positive
he is looking like a 40 age person unbelievable	Positive
has passed vivegam teaser likes	Positive
viswasam ta vida views romba kammi	Positive
trailera pakkaravanga mattum inga like podunga	Positive
1 36 bgm maas	Positive
enga ponalum like picha kekura ivanugala thatti kekka yaarume illaya	Positive
u1 annanukkuga mattum vanthavanga like pannunga	Positive
sweet saapda porom petta pongal	Positive
august 8 adv h ppy thala deepavali pangaligalaa	Positive
na yethir pakkava illa thala acting	Positive
ner konda paarvai enga paakurathu paakavea mudiyala	Positive
vera mana mugam the king maker	Positive
thalaivaa u realy great marana waiting plz come soon vayasanalum vunnodaiya stylum azhagum vunna vittu pogala	Positive
gommala vera level ethir pakkave illa u1 thala combo na summava bgm ithu unma na like podunga	Positive
thalapathy sivakarthikeyan on fire kandippa inthe padam thalapthy siva ku periya hit kudukum	Positive
yaarla ungala comediyan nu kalaichangalo avanga la enga olinchirukanganu therla ippo ne vaa thalaiva sk	Positive
yarpa kaleikeye thala ye pakke vanthe thu	Positive
sema lighting thalapthy64 um ithey madhiri lightning iruntha semaya irukkum	Positive
welcum to tamizh cinema manju warrier mam	Positive
actress kalyani priyadharshini fans hit like here	Positive
man of steel bgm semmaya eruka	Positive
pagaiya valarka kudathu chidambaram jadanthu poganum sema dialogue	Positive
ar rahman fansinu like adikanulla comment	Positive
kutti moonji vivek and ayaz	Positive
trailer full ah dark ah irruku konjam colourfull ah iruntha nalaa irrujum	Positive
dislike pottu kadupetararu my lord	Positive
super super super super super super super vikram variyan da	Positive
adei ranjith movie na ipdi irukanum music na ipdi irukanum style na ipdi irukanum	Positive
valimai trailer varathukula 20m views varanum	Positive
teejay anna marana mass getup in asuran tamil cinema	Positive
bigg boss abirami i am waiting	Positive
katta waiting 2 0 shankar magic	Positive
padam paththudu vanthu trailer pakka vanthavanga mattum like podu	Positive
rajini sir brilliant akshay kumar bombastic	Positive
wow bangam sema mass indian cinima pride	Positive
ini etha marri nerya nerya nerya nerya nerya padam panuga ajith sir	Positive
arjun sir kaage poi padam pakelam	Positive
thalapathy 63 ku wait panravanga like pannunga	Positive
vera level trailer thalaiva vettrimaran sir super	Positive
semma bigilugu kojam prblm vatrum poola	Positive
gvp tha erangi senji irukan	Positive
dhanush vetrimaaran combo eppovume vera level	Positive
thala thala thala thala screen ku marana waiting	Positive
ennappa bigil satham kakevayilla oothannegala illaya enrum thalathan no1 trending	Positive
kovilpatti la irunthu paakuravanga like pannunga namma oor la edutha padam	Positive
super star rajini eppaume super	Positive
nalaiku thalaivar ah paaka poran	Positive
kutty moonji ayaz unakennapa siva koodalam nadika start pannita	Positive
thala no words you simply nailed it in your own style and yuvan	Positive
thalaiwa we wait 4 u uu mass me masu kattum namma uyir ss master	Positive
thala sonna antha dialogue oruthar mela viswasam katurathugu inoruthara en agigam padthuriga super thala love you	Positive
trailer mass nu solravanga like podu	Positive
